OSM_ID,Name,Amenity,Lat,Lon
2477410876,Pharmacie la Grace Divine,pharmacy,-5.947745,29.195997
6374102291,PS KITSANGIRWA,doctors,0.170992,29.329335
6293492116,Centre de Sante Nsola,hospital,-4.412814,15.356726
6253711991,Centre de Santé Disasi,clinic,-3.320794,17.370357
2833517045,Centre Theurapeutique Eden,clinic,-11.689436,27.499795
5995454659,Centre Hospitalier d'Etat de Kisenso,hospital,-4.411351,15.337998
6374000383,CS MADRANDELE,doctors,0.504549,29.469923
6374102904,PS MONT CARMEL/ VULINDI,doctors,0.10565,29.334217
6374099362,TRADI KALIBO,doctors,0.196225,29.426685
6374058422,CH CBCA,hospital,0.130498,29.289244
4701607506,Clinique Bucco Dentaire,clinic,-4.309333,15.301614
6475953295,Centre Médical chez Maman Doricas,clinic,-3.058404,28.193791
6374058445,HGR KALUNGUTA,hospital,0.33238,29.3547
6374000312,CS VULAMBA,doctors,0.14205,29.261433
5153763465,Centre de santé Bena,clinic,-11.633226,27.554839
6572593643,Centre Médical Gelelise,hospital,-4.389841,15.368013
6417620234,La noblesse pharmacie,pharmacy,-2.505278,28.864148
5248374603,Pharmacie Mwenebalenge,pharmacy,-4.396743,29.13411
5373463494,Dispensaire David Fils,doctors,-4.822167,29.103513
3856827940,Centre de Santé Beth-Saide,doctors,-11.687023,27.529849
5711406513,CS Gini,clinic,0.058541,18.263995
3671739668,GCM,clinic,-9.438056,25.789833
6374000364,CS MAVIVI,doctors,0.583877,29.487399
6374102910,PS TULIZENI,doctors,0.37718,29.36845
6261546789,Graine de Moutarde,pharmacy,-3.296281,17.377088
5373374060,Centre de santé de Nemba,clinic,-4.339619,29.097202
2473320012,CS Losanganya,doctors,0.048057,18.259582
6374102324,PS NGENGERE,doctors,0.105057,29.255113
6280925071,Poste de santé Chérubin,doctors,-1.634376,29.17617
6374100767,PS ZAMBILITE,doctors,1.407024,30.349376
7035785291,pharmacie bonne guerison,pharmacy,-4.314547,15.303687
3906155705,Clinique adventiste,clinic,-11.651565,27.480459
6141086536,Polyclinic Deka,clinic,-5.943037,29.196022
6041417195,Centre Parait la Loi,doctors,-4.335876,15.345089
2466587954,Centre Médical Shalom,doctors,0.037753,18.252162
6584446564,BOO Nsuba,hospital,-4.377979,15.378254
6141086543,Centre de sante Katibili,hospital,-6.067367,29.196137
6374102380,PS NGERE,doctors,0.136853,29.271518
1023773730,Lumala,clinic,-2.036476,29.060938
803219119,Centre médical Le Jourdain,hospital,-4.425011,15.368534
6374102512,TRADI CEPRONUNAMO,doctors,0.16265,29.306903
6374102510,PS NOTRE DAME DE LA GRECE,doctors,0.143618,29.275938
6123238000,Centre de santé Amani,clinic,-1.669946,29.224408
5036870790,BSF PHARMA,pharmacy,-11.627811,27.491603
6109073190,Centre Médical Omeco,doctors,-4.340987,15.351745
6123542533,Centre de Santé Mapendo,clinic,-1.687187,29.241715
3381333463,Centre de Santé de Molokay,hospital,1.404517,28.390355
6374100741,PS JEHOVA RAPHA EERA,doctors,0.1986,29.38602
5208278106,Pharmacie Mais Grace,pharmacy,-4.975661,29.113773
6151395959,Centre Médical Ushindi,clinic,-1.659161,29.232055
6115723169,Le destin,hospital,-4.347469,15.352266
6374000505,CS KITEMBE,doctors,-0.056118,29.302112
6374000532,CS KALIVULI,doctors,0.03352,29.50944
5373463495,Poste de santé Samuel,doctors,-4.795636,29.096964
6374053867,CH SCHOLA,hospital,0.149909,29.273476
6610062186,UHURU,doctors,0.108406,29.296668
1244281925,dispensaire,hospital,-5.848097,13.434034
3956614614,Poste de Sante Yamukindi,clinic,2.019759,23.103663
6374102536,PS KISINGIRI,doctors,0.126567,29.305933
4281268536,Hôpital Saint-Jean-Baptiste de Bonzola,hospital,-6.136542,23.600765
3752452898,Centre de Santé de Lumbo-Katenga,doctors,-5.045134,28.791919
3381333457,Centre de Santé de Bandisende,hospital,1.398482,28.69788
6374102839,PS VULENZE,doctors,-0.144207,29.06188
6141086528,Dispensaire Don Beni,clinic,-5.935678,29.1833
6039124165,,pharmacy,-4.330188,15.346885
6564341185,Emmaüs,doctors,0.125693,29.306332
6141086508,Centre medical La gare,doctors,-5.920251,29.193387
6374000291,CSR KABASHA,doctors,0.38331,29.3752
6374102540,PS NEEMA,doctors,0.112048,29.276558
6374000304,CS VUSAYI,doctors,0.017853,29.06877
5765937733,,pharmacy,-4.399176,15.350216
3138705173,Centre de santé Lupandilo,hospital,-11.728632,27.483477
6374102925,PS BUNANDE,doctors,0.003729,28.803571
6374099345,TRADI/JOSEPH DAWA,doctors,0.135657,29.308678
6293492149,Centre de Santé Oeil de Dieu,hospital,-4.436098,15.350175
5650458764,Centre de santé de Nzalekenga,clinic,-0.896894,18.23767
6584448969,,pharmacy,-4.366052,15.370889
6141086519,Centre de sante Mushungaji mwema,hospital,-5.926853,29.183182
6374102885,PS KIVUGHA,doctors,-0.01145,29.187568
6374102531,PS TUMAINI LETU,doctors,0.162533,29.294717
6374102371,PS VUTAHIRA,doctors,0.109517,29.3238
6373999479,CSR MUNDIBA,doctors,0.30656,29.30619
5765905396,,pharmacy,-4.40796,15.345706
6584448789,Marnick pharmacie,pharmacy,-4.370802,15.369144
2430345040,Gbadolite General Reference Hospital,hospital,4.281856,21.005123
6044150913,Albert,pharmacy,-4.340634,15.348261
5650433559,Centre de santé Imenge,clinic,-0.811774,19.152425
5881246053,Centre de santé de Blukwa,clinic,1.754347,30.60092
6374102890,PS CBCA KYAVINYONGE,doctors,-0.148984,29.551467
6374102892,PS A.V.O,doctors,-0.151125,29.552607
5881283887,Centre de santé de Bikima,clinic,1.073154,29.928292
4954409929,Polyclinique de Lubumbashi,clinic,-11.662106,27.482175
6374102886,PS KASOKO,doctors,-0.023137,29.271133
6374102530,PS MIHAKE,doctors,0.159667,29.301115
6151303008,Centre Medical Bareb,clinic,-1.654856,29.201132
6586944253,Les Vainqueurs Mazo,pharmacy,-4.41793,15.387999
6584446558,,pharmacy,-4.370674,15.373242
6150230769,Maison médical Mongera,clinic,-1.641503,29.180679
6024602850,Hôpital Dr EBENYA,hospital,2.330012,18.601441
6374102330,PS MASAIDIZI,doctors,0.138567,29.3116
2678619342,Nyankunde,hospital,1.431465,30.032786
6374099379,TRADI UMOJA NI NGUVU,doctors,-1.684904,29.236364
6374000322,CS TOUT PASSE,doctors,-1.647265,29.238031
6374100696,PS KAHONDO,doctors,0.133687,29.411018
6044188920,Chez Gode,pharmacy,-4.339746,15.346274
6151274029,Poste de santé Mugunga 3,doctors,-1.609796,29.156424
5109738853,,pharmacy,-4.202835,29.042104
6374102362,PS LA JOIE,doctors,0.095717,29.304
5766326218,Lisungu,doctors,-4.421662,15.327949
6374102893,PS KINYAMIYA,doctors,-0.06474,29.512815
6374102294,PS KISITU,doctors,0.156017,29.320333
6141086540,Clinique d'etat,clinic,-5.949022,29.194807
6374053860,CH MAKASI,hospital,0.129925,29.291998
3889780974,Centre médical St Jean,doctors,-11.602311,27.534174
3138643525,Dispensaire Paul Marie Bock,hospital,-11.72204,27.491312
6140213111,Kambu,hospital,-6.61797,29.050154
6374102553,TRADI CONGOLAIS SANGA LUBANGU,doctors,0.5004,29.472543
6123279505,Centre de santé Himbi,clinic,-1.667679,29.19227
6109142363,Saidi pharma,pharmacy,-4.342985,15.352486
6374102366,TRADI MUKIRANIA,doctors,0.110497,29.323678
5802627075,Pharmacie St-Luc,pharmacy,2.780109,27.614584
5088388336,CS Kiyungi,clinic,-4.103584,25.905917
6374100736,TRADI VUHANGA,doctors,0.173112,29.368342
5375081966,Centre de santé,doctors,-4.134692,28.995117
5650400978,Poste de santé Ekwayolo,doctors,-1.428351,18.282653
5373452198,Dispensaire Dieu Merci,doctors,-4.879441,29.106556
5085967496,CS Kaswa,clinic,-3.924132,25.933513
4120691392,Centre de sante Kisanga wa Byoni,clinic,-9.192837,25.86202
6788922757,Hôpital Provincial Général de Reférence de Bukavu,hospital,-2.495451,28.849585
3156036100,Eden Park medical center,hospital,-4.321777,15.28078
6475953294,Centre de Santé Kimbangu,clinic,-3.057926,28.187471
6123542530,Centre de Santé Katoyi,clinic,-1.666305,29.223222
5765386614,Centre de Santé La Clarite,hospital,-4.406622,15.339336
6374000540,CS ISONGA,doctors,0.186823,29.488346
4443651635,Centre de Sante Kasama,clinic,-8.110792,28.886358
4408610952,Poste de Santé Zambasende,doctors,2.917329,27.638645
6123681061,,hospital,-1.664636,29.198895
6044006974,Lutondo,doctors,-4.328982,15.348199
6586140369,La Bénédiction,pharmacy,-4.419488,15.381637
4952940357,Ave Maria,pharmacy,-11.672256,27.48382
2833517044,Centre Medical Notre Dame Misericorde,clinic,-11.692814,27.507097
3740388687,Centre de santé Mère du Sauveur,doctors,-11.654735,27.564514
6374000551,CS BUNYUKA,doctors,0.149158,29.370275
1023773671,Bwando,clinic,-2.165472,29.082548
6374102321,PS PASTOR BONUS,doctors,0.11885,29.306683
6561022520,,pharmacy,-4.398189,15.345918
6374100756,TRADI TASLY,doctors,-1.666554,29.225649
6374102927,PS KASINZWE,doctors,-0.180289,29.32299
6374099366,PS ACOPLAI,doctors,0.199892,29.415802
440109169,Pharmabel,pharmacy,-4.302173,15.313258
6280937283,Centre mécical Dieu est providence,clinic,-1.662807,29.174823
2850671189,Centre de Santé de référence Bakhita,hospital,-11.703471,27.483546
6255374399,Centre Saint Joseph,clinic,-3.326188,17.399565
2144897835,Pharmacie Sainte Catherine,pharmacy,-4.328746,15.274971
6475947936,Centre de Santé de référence Sidem Kele,clinic,-3.053268,28.206663
5901722868,Centre Hospitalier SHIFAA,hospital,-1.68798,29.230493
6141086546,Centre de sante Mwaka,clinic,-5.980745,29.011283
6374102874,PS IMANI UPONYA,doctors,0.124333,29.21763
6374100751,TRADI DANY,doctors,-1.641118,29.180195
6581489638,Centre Médical Peniel,clinic,-4.412471,15.319023
6374000539,CS ISONGA,doctors,0.158517,29.431197
6584448832,Centre Hospitalier Zulu,hospital,-4.374989,15.37404
5499358551,Cabinet Dr Yanga,doctors,-4.316991,15.291081
6293492148,Centre de Santé Glorianne 2,doctors,-4.407473,15.340476
6123220342,Centre de santé Keshero,clinic,-1.65793,29.175206
6374102888,PS MAJENGO/KYAVINYONGE,doctors,-0.151672,29.551293
6374102515,PS SACRE COEUR DE JESUS,doctors,0.158525,29.306647
5767773543,Hopital Doctor,hospital,-4.403887,15.352193
6374058406,CH SAINT CAMILLE,hospital,0.16888,29.29718
5650385455,Centre de santé Vie Sacree,clinic,-0.72763,18.135142
6374102868,PS BON SAMARITAIN,doctors,0.104842,29.278813
6374102805,PS BITUMBI,doctors,0.065722,29.09464
6374102786,TRADI ABIGAEL,doctors,0.32243,29.3022
5881271255,Centre de santé de Heritage,clinic,1.728792,30.323363
5320552690,Centre de santé de Makumbi,clinic,-5.860832,20.694421
3709460305,Centre de santé Sainte Cécile,doctors,-11.64727,27.562808
3381333462,Centre de Santé de Mayuano,hospital,1.136677,29.146328
6374058405,CH MATANDA,hospital,0.122517,29.296833
7029924029,Stop Maladie,doctors,0.521009,25.192647
6374100769,PS MBUMBUTSA,doctors,0.28653,29.33856
5650437778,Centre de santé Lokokoloko,clinic,-0.966791,19.180744
5649831697,Centre de santé Ikoko Impenge,clinic,-0.735704,18.42088
6374102828,PS BULIKI,doctors,0.33542,29.34157
3740388689,Centre de santé la Promesse,doctors,-11.649836,27.558676
5496855499,Clinique Vétérinaire,veterinary,-4.349832,15.259082
6374000560,CH MAKERERE,doctors,0.149388,29.298505
6286283018,Poste de santé Afia yetu,doctors,-1.665096,29.240284
6374102939,PS NAZARETH,doctors,-1.619696,29.160533
6586613600,Centre de Santé Vedruna,doctors,-4.40885,15.378889
1023773692,Camahiri,clinic,-2.154926,29.022014
6374100748,TRADI EBEN-EZER,doctors,-1.680906,29.238028
6374102876,TRADI PRATICIEN,doctors,0.29458,29.22879
5765905398,,pharmacy,-4.407807,15.346488
5375081950,,doctors,-4.206247,28.95746
5496855510,Golghota Medical Center,doctors,-4.381219,15.259436
6374102523,PS TUKUFU,doctors,0.156072,29.30717
6475951374,Polyclinique St George,clinic,-3.063601,28.188696
6374099335,PS UMOJA WETU,doctors,0.148481,29.282073
4394634253,Pharmacie la Reference,pharmacy,-4.34009,15.312062
6374102871,PS MASULI,doctors,0.090905,29.297876
6374058453,CH MALENDE,hospital,0.121377,29.234257
6374102938,PS AFYA KIBWE,doctors,-1.647661,29.219158
3709665506,Centre médical Arche de Noé,doctors,-11.611517,27.465877
3817153359,Clinique la Colombe,hospital,-5.833249,13.445926
6374102528,PS JEHOVAH RAFA,doctors,0.142933,29.318767
5241592815,Centre Hospitalier Intendance générale,clinic,-4.414998,15.314786
6374102869,PS BAHATI KWETU,doctors,0.094542,29.28289
6280660923,Poste de santé Rusayo,doctors,-1.594823,29.173612
3709665501,Centre médical La Volonté,doctors,-11.58475,27.458104
3381333464,Centre de Santé de Saint-Laurent-Some,hospital,1.206271,29.117811
6374102926,PS MURANDA,doctors,0.054862,28.960812
6827857015,CS Sondji zsr Kingandu,doctors,-5.565023,18.382382
6374102937,PS SAINT CHRISTOPHE,doctors,-1.646148,29.190855
5807205853,,clinic,-2.404644,28.812569
6374058413,CH ADEPROSA,hospital,0.103517,29.3029
5765843754,C. Santé Bien Etre,doctors,-4.398749,15.352163
5373403787,Centre communautaire de Hona,doctors,-4.395465,29.20785
5468878517,Hopital du monastère,hospital,-4.421277,15.30248
6716297785,Centre de Santé Kindembe,clinic,-5.529743,18.801136
6374102853,PS KIVATSI,doctors,0.24533,29.26112
6253732112,Clinique La Résurrection,clinic,-3.301785,17.371044
5650457195,Centre de santé Weti,clinic,-1.138796,18.474597
6293493538,Centre Médical Yangov,clinic,-4.429723,15.354638
6105857127,Centre Hopitalier la Grandeur de Dieu,doctors,-4.344749,15.353266
3709584371,,veterinary,-11.646985,27.447461
6374102569,PS NGOLA,doctors,0.021361,29.144004
6374102340,PS TUMAINI LA AFIA,doctors,0.15192,29.291532
3381333466,Centre de Santé de Teturi,hospital,1.055607,29.146257
6374058455,CH MWIRA,hospital,0.38639,29.37707
6374000504,CS KITSIMBA,doctors,-0.166506,29.322511
6374058423,CH DIEU MERCI,hospital,0.140252,29.316893
6374000321,CS TULIZENI,doctors,0.127177,29.299618
6374102354,PS STE STE BAKHITA,doctors,0.117067,29.295167
6374000370,CS MASERKA,doctors,-0.133333,29.333334
6374102860,PS VUHASA,doctors,0.012117,29.393448
6141086531,Dispensaire Uzima,clinic,-5.936909,29.185442
6374102851,PS VIGHANGA,doctors,0.060433,29.298472
6105792365,Centre Hopitalier Le Destin,hospital,-4.345905,15.3509
5374968957,Centre de santé de Kikonde,clinic,-4.480101,28.992215
6374102801,PS KIVATAMA,doctors,0.24763,29.30103
6374000382,CS MAGHERYA,doctors,-0.053701,29.355303
4764355621,Bcz Rwampara,hospital,1.543457,30.179317
5650408432,Hôpital général de Pendjwa,hospital,-1.11018,19.112088
6374100690,TRADI BIRAHIRA FRANCOIS,doctors,-1.65427,29.245823
6374102879,PS HEWA BORA,doctors,0.30216,29.22508
3312427516,Hopital General Ariwara,hospital,3.135598,30.710404
6374102304,PS GRACIA KASINGA,doctors,0.151532,29.327838
6374058392,CH IGNIS,hospital,0.127248,29.299533
6374000333,CS NYAMUSASI,doctors,1.424141,30.455277
6374102363,PS CODEMUCO,doctors,0.097783,29.3239
6374058427,HGR KITATUMBA,hospital,0.14518,29.285954
6584066370,Centre Chirurgical Secours,doctors,-4.395489,15.340277
6374102549,PS CECA 20 MALEPE,doctors,0.483487,29.472832
440110090,Centre hospitalier de la Banque commerciale du Congo,hospital,-4.299313,15.309697
5655779629,,doctors,-4.169575,28.172883
5375089385,Centre de santé,doctors,-4.161046,28.945009
6374102881,PS BARAGE,doctors,0.21292,29.30246
6374100715,TRADI CAMENA,doctors,0.1144,29.30287
4784526269,Pharmacie Esperance,pharmacy,-4.392747,15.371791
5881207625,Centre de Santé de Tsiku,clinic,1.731031,30.34275
6374000315,CS VUHOVI,doctors,0.123455,29.37052
6374102961,CLIN ARBRE DE VIE,clinic,0.514082,29.455395
803232068,Centre Médical Elohim,hospital,-4.431346,15.370181
440110512,Centre médical de la Mongala,hospital,-4.302553,15.307882
6374058454,CH CBCEA MUSEYA,hospital,-0.078543,29.526398
6374000521,CS KASITU,doctors,0.208211,29.339064
5373469380,Centre de santé de Kazimia,doctors,-4.552757,29.154858
6823909685,Kitumaini,hospital,-11.661815,27.476323
6374000506,CS KISIMA,doctors,-0.304495,29.377392
3155477138,Pharmacie Gender Socimat,pharmacy,-4.32327,15.277939
440013894,Centre hospitalier Gen-Tai,hospital,-4.338845,15.329396
6374000351,CS MUMOLE,doctors,0.214315,29.388977
6043642969,Don beni pharma,pharmacy,-4.328374,15.338027
6374102966,CLIN TUMAINI LETU,clinic,0.515047,29.471
5768598098,CS Exaucée,doctors,-4.405553,15.361898
3956619731,Centre de Sante Bolila,clinic,1.841769,23.130819
6043711850,w w y,pharmacy,-4.339794,15.351035
3719962577,Afia Don Bosco,hospital,-11.634295,27.484555
6374100714,TRADI THADEE ORMPCD,doctors,0.12322,29.28748
6374102567,PS VUTAHI,doctors,0.022461,29.012083
6141086522,Centre medical Raphael,clinic,-5.930234,29.192908
6123279513,Hôpital Général de Référence Charité Maternelle,clinic,-1.687047,29.239738
6039085862,Mwena,pharmacy,-4.333278,15.34265
5650401004,Centre de santé Ibeke Bolia,clinic,-1.350531,18.331791
3312427513,Centre de Santé Nono,hospital,3.002992,30.686618
6280660925,Centre de santé Kibati,clinic,-1.589204,29.266108
6374100773,PS MAISHA,doctors,-1.6791,29.242856
5916214328,Centre Hospitalier St. Daniel,hospital,-4.398251,15.412465
6041417191,Issant au lieu,doctors,-4.334563,15.346834
6373999478,CSR NDUKO,doctors,0.09502,29.26957
6373999477,CS KAMBULI,doctors,0.087933,29.306516
6374058434,CH SAINT PIERRE,hospital,0.495615,29.471335
6374102909,PS GLORIA,doctors,0.37245,29.37344
6581946005,,pharmacy,-4.395093,15.377066
5325681921,,doctors,-11.622629,27.501956
440135774,Clinique Vésale,doctors,-4.32295,15.277684
5083621634,RS Amisi,clinic,-3.220127,25.855784
6374000553,CS BUKUNUNU,doctors,-0.371983,29.348478
5881246055,Centre de santé de Salibokho,clinic,1.689071,30.483002
6374000503,CS KITSUKU,doctors,-0.066246,29.283295
6280986707,Centre de santé Turunga,clinic,-1.636598,29.218983
6374102311,PS MALIHI,doctors,0.082167,29.304383
6374099355,TRADI SAINTE RUTH,doctors,0.088053,29.30297
6115566227,Centre Medical Mobateli,doctors,-4.345963,15.354895
797441638,Pharmacie Alimentation,pharmacy,-4.327302,15.513625
6581917744,Pharmacie la Délivrance,pharmacy,-4.411861,15.3162
3671739680,Methodiste,clinic,-9.42875,25.791861
6374102825,PS IMANI NI DAWA,doctors,0.32242,29.35485
5811621863,Pharmacie Muvunga,pharmacy,-1.684086,29.239154
7036885022,Centre de Santé de Référence Baego,clinic,0.774177,26.261369
6374102824,PS KINYEMBUNGU,doctors,0.34715,29.35893
6374058409,CH RUGHENDA,hospital,0.110488,29.317558
5373401351,Centre de santé de Rubana,clinic,-4.243918,29.175514
6584448936,Hôpital Familia Médical,hospital,-4.372707,15.375559
6374102948,PS BARAKA,doctors,-0.219787,29.31009
4549119803,Rania Medical Maternité,doctors,-11.633697,27.473864
6374000514,CS KATSYA,doctors,0.114546,29.281656
6583798952,Centre Hospitalier Camp Kabila,hospital,-4.385308,15.33922
5650428025,Poste de santé Bongili,doctors,-0.835162,18.965722
6583935767,Imbali médical,hospital,-4.374785,15.383248
4544757452,Les mels,clinic,-11.62011,27.47862
6374102789,PS UMOJA VUSUMBA,doctors,0.31692,29.30018
4313023877,Polyclinic Galien,clinic,-11.649212,27.469764
6255374441,CS. Musaba,clinic,-3.326472,17.379937
5216400640,Hôpital Saint Joseph,hospital,-4.365848,15.341301
6374000375,CS MALENDE,doctors,0.121899,29.236568
6374100692,PS SAINT LARENA/AZORA,doctors,0.15408,29.32728
6374099344,PS POLEPOLE,doctors,0.140663,29.302868
6293492126,Pharmacie Saint Papa,pharmacy,-4.412565,15.355904
6374102954,CLIN DE L'ESPERANCE,clinic,0.114281,29.304767
6374102307,TRADI LA GUERISON,doctors,0.032595,29.452278
5650401611,Centre de santé Nsaw,clinic,-1.291061,18.174756
1023773752,Kasihe,clinic,-2.216811,29.007438
6123237471,Centre médical Belle vue,clinic,-1.678823,29.219549
6374058399,CH HESHIMA LETU,hospital,0.136383,29.296367
6374102312,PS ST THOMAS,doctors,0.0801,29.314117
6374102806,PS BARAKA,doctors,0.070495,29.117268
6041417193,CPN Canadien,hospital,-4.334964,15.34556
6374000308,CS VUNYAKONDOMI,doctors,-0.188848,29.350812
6293490322,Pharmacie Communautaire,pharmacy,-4.403408,15.355067
6041417192,CPN Espoir,hospital,-4.3349,15.345743
6586967711,Tout Vient de Dieu,pharmacy,-4.418451,15.384516
5765947656,,pharmacy,-4.400292,15.347335
3381333453,Centre de Santé de Badengaido,hospital,1.428543,28.174905
6374102959,CLIN DIEU VIVANT,clinic,0.107983,29.279682
2521269511,Hôpital moderne / Lopitálo ya motindo mwa sika,hospital,-0.277179,20.882715
3740388690,Centre de santé de la paix,doctors,-11.635221,27.544888
2833943943,Centre de Santé Maternité,hospital,-11.706895,27.464331
5375104990,Centre de santé,doctors,-4.028719,28.992174
718489870,Centre Medical International,hospital,-4.304555,15.29639
3752450317,Centre de Santé de Kasanga,doctors,-4.665947,28.5772
6374100781,TRADI RECONMED,doctors,0.159493,29.31897
6123220298,Centre de santé Kasika,clinic,-1.676631,29.242013
3671739684,SNCC,clinic,-9.443167,25.786556
5216399718,Hôpital pédiatrique de Kalembelembe,hospital,-4.324428,15.303308
3678715093,Hopital Général de Référence de Gety,hospital,1.218399,30.156128
6374100704,TRADI YAHWE RAPHA,doctors,0.10099,29.31097
6151374402,Centre de santé Rapha,clinic,-1.666149,29.213771
6475983903,Centre de Santé de Kabukungu,clinic,-3.071137,28.18808
6374053874,CH VUHIMBA,hospital,0.145,29.374312
6374058411,CH BARAKA,hospital,0.13683,29.266698
6853565956,Centre Médical Diamant,clinic,-4.343599,15.274684
6586270786,Centre Médical,hospital,-4.423577,15.384081
6374102936,PS MISINGA,doctors,-1.665888,29.229966
5375095136,Centre de santé,doctors,-4.097466,29.005435
2148448555,,pharmacy,-4.324606,15.305117
6374102895,PS CROIX ROUGE/MUSEYA,doctors,-0.080958,29.530026
2273811569,Hopital Générale de Réference de N'djili,hospital,-4.403141,15.374086
5499194196,Centre Médical ITM,doctors,-4.405189,15.302287
5329686115,Centre Médical et Maternité Shalom,clinic,-4.357275,15.269813
6594760886,Centre de Santé de Makobola,clinic,-3.546865,29.150433
4552020788,pharmacie braya,pharmacy,-11.629283,27.491921
4218019341,Ancien Hôpital de la Croix-Rouge,hospital,-5.852013,13.059518
3671739678,Mbala,clinic,-8.989528,25.926806
6374100778,PS PENUELI,doctors,0.28511,29.21586
6374000340,CS NGENGERE,doctors,0.1046,29.258628
748782266,hôpital,hospital,-5.839471,13.447566
6374102300,PS MAMA THERESE,doctors,0.15244,29.32321
798417778,Centenaire,hospital,-4.371121,15.479687
2171586919,CABINET D4IMAGERIE MEDICALE,doctors,-4.305676,15.303335
6374000537,CS KABASHA,doctors,0.37564,29.36534
6374000545,CS EVANGELIQUE KASENYI,doctors,1.401723,30.443548
5650400195,Centre de santé Boliyangua,clinic,-1.411835,17.964375
6044086926,Verro,pharmacy,-4.330113,15.346113
6374058391,CH PASTOR BONUS,hospital,0.127265,29.299673
5881283885,Centre de santé de Rubingo,clinic,1.044015,29.936357
6583749494,Don béni,doctors,-4.407384,15.322113
6374100709,TRADI SYNTHETIQUE EST,doctors,0.10557,29.29939
5765789384,Missi Pharma,pharmacy,-4.398489,15.354047
4547853055,,pharmacy,-11.630901,27.482482
6374000515,CS KATOLO,doctors,0.00688,29.24609
5766203984,La Merveille,pharmacy,-4.411421,15.348281
3712185443,Centre médical La Foi,doctors,-11.70092,27.434895
6374102335,PS MARANATHA,doctors,0.123412,29.273733
6374102580,PS MUHITA,doctors,-0.296706,29.401646
6374102983,CLIN LE ROCHER,clinic,0.505978,29.479782
6254640691,Centre de Santé Saint Joseph,clinic,-3.293276,17.37987
5373371704,Centre de santé de Sebele,clinic,-4.305592,29.042152
5375089384,Centre de santé,doctors,-4.16634,28.934449
3709665500,Centre médical Luna,doctors,-11.596267,27.472831
6374102857,PS KIVATI,doctors,-0.000678,29.424823
5373318171,Centre de santé de Kalundja,clinic,-4.063099,29.084937
5329686138,La Référence,pharmacy,-4.345521,15.267582
3709665508,Centre médical Fraternité,doctors,-11.605657,27.473773
5766123146,,doctors,-4.4104,15.353991
6374102360,PS MAKIMBILIO,doctors,0.09797,29.319023
6105929941,Archanges,doctors,-4.336671,15.348085
5765843756,Blanche Pharmacie,pharmacy,-4.398876,15.352198
6115574519,Bon prix,pharmacy,-4.348985,15.355462
5195162087,,pharmacy,-4.095024,28.872896
6123238009,Centre Hospitalier Muungano La Ressurection,hospital,-1.654329,29.209804
6373999480,CSR MUKONGO,doctors,0.02809,29.10508
3856827941,Centre de Santé,doctors,-11.682778,27.531418
6581362346,,pharmacy,-4.355578,15.354496
6586158930,Ruth Pharma,pharmacy,-4.419766,15.381587
441141197,Hôpital de Kitambo,hospital,-4.334341,15.270776
6574947759,Pharmacie Mont Carmel,pharmacy,-4.436181,15.379365
3671739676,Maka,clinic,-8.957083,26.051611
6112760062,Centre de santé et Matèrnité La Grace 3,doctors,-4.339652,15.350204
6123238003,Centre médical Camelias,clinic,-1.676665,29.212331
6374058389,CH VUTULI,hospital,0.083442,29.319472
5650445138,CS Mama Elikya,clinic,0.04424,18.27636
3752453331,Centre de Santé de Namukala,doctors,-4.463989,28.518136
6150230770,Centre Hospitalier Sainte Romana,hospital,-1.632402,29.181511
1146986648,Maternité de la Cité,hospital,-5.25017,14.859247
6374102545,TRADI KUJAUPESI,doctors,0.508453,29.451263
6374058431,CH DE GLORIA,hospital,0.515284,29.442747
2833966015,Centre de Santé Lagloire,clinic,-11.694557,27.51284
6374102884,PS VISARAVWE,doctors,0.002263,29.212878
5373331243,Centre de santé de Katanga,clinic,-4.187444,29.055134
6151279901,Centre Médical Mwangaza,clinic,-1.673062,29.229713
5179741370,,clinic,-4.379641,15.340761
5375089388,Centre de santé de Simbi,clinic,-4.164667,28.93659
5499411214,Centre medical Office des Routes,clinic,-4.321503,15.289914
5765445632,Centre de Santé JN Mundele,hospital,-4.408116,15.336914
1229713464,Centre Hospitalier de Lulimba,hospital,-4.667694,28.658889
6374102554,TRADI FUKANG,doctors,0.494853,29.472747
6574947762,,pharmacy,-4.436426,15.379351
6374102930,PS KUDO,doctors,0.067692,28.946826
6374100734,PS MBALALA,doctors,0.111387,28.927754
6374102880,PS AVO KITOVO,doctors,0.20744,29.31723
6374102376,PS AFIA YETU,doctors,0.143937,29.30532
6426142949,Hôpital Saint Louis,clinic,-7.010243,23.44331
5216400642,Centre hospitalier Roi Baudouin,hospital,-4.38986,15.381908
3857588888,Centre de Santé,doctors,-11.678107,27.532967
6374100746,TRADI CAMEN DIEU EST BON,doctors,-1.660863,29.230345
5650390825,Bokoane,doctors,-0.738865,18.120619
6374100700,PS KANZANZA,doctors,0.155845,29.435014
5173538838,Demu Phar,pharmacy,-4.521283,29.205804
6123220341,Centre médical Gesom,clinic,-1.669327,29.210955
6374000501,CS KIVIKA,doctors,0.161777,29.302918
6374102345,TRADI LIDEFAU INTERNATIONAL,doctors,0.139038,29.293732
6254640701,Pharmacie,pharmacy,-3.301331,17.375491
5650098517,Centre de santé Bolenge,clinic,0.009948,18.220182
4129648153,Centre de Sante Katobwe,clinic,-8.905341,26.063696
